Circuit: * C:\Users\Sameer\Desktop\DFTBA\Projects\Inductive PnD\Simulations\Draft3.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 2.38973e-005 to 2.39064e-005
Heightened Def Con from 2.39072e-005 to 2.39173e-005
Heightened Def Con from 2.3918e-005 to 2.3924e-005
Heightened Def Con from 2.39281e-005 to 2.39362e-005
Heightened Def Con from 2.39379e-005 to 2.39469e-005
Heightened Def Con from 2.39488e-005 to 2.39499e-005
Heightened Def Con from 2.395e-005 to 2.39535e-005
Heightened Def Con from 2.39608e-005 to 2.39643e-005
Heightened Def Con from 2.3971e-005 to 2.39712e-005
Heightened Def Con from 2.39712e-005 to 2.39782e-005
Heightened Def Con from 2.39804e-005 to 2.39839e-005
Heightened Def Con from 2.39858e-005 to 2.3992e-005
Heightened Def Con from 2.39927e-005 to 2.39988e-005
Heightened Def Con from 2.39996e-005 to 2.40056e-005
Heightened Def Con from 2.4008e-005 to 2.4014e-005
Heightened Def Con from 2.40179e-005 to 2.40239e-005
Heightened Def Con from 2.4028e-005 to 2.40371e-005
Heightened Def Con from 2.4038e-005 to 2.4047e-005
Heightened Def Con from 2.4048e-005 to 2.40494e-005
Heightened Def Con from 2.40499e-005 to 2.40599e-005
Heightened Def Con from 2.40612e-005 to 2.40692e-005
Heightened Def Con from 2.40711e-005 to 2.40782e-005
Heightened Def Con from 2.40793e-005 to 2.40807e-005
Heightened Def Con from 2.40808e-005 to 2.40843e-005
Heightened Def Con from 2.40901e-005 to 2.40971e-005
Heightened Def Con from 2.40995e-005 to 2.41065e-005
Heightened Def Con from 2.41078e-005 to 2.41152e-005
Heightened Def Con from 2.41162e-005 to 2.41244e-005
Heightened Def Con from 2.4125e-005 to 2.4132e-005
Heightened Def Con from 2.4134e-005 to 2.414e-005
Heightened Def Con from 2.41429e-005 to 2.41489e-005
Heightened Def Con from 2.41543e-005 to 2.41633e-005
Heightened Def Con from 2.41664e-005 to 2.41699e-005
Heightened Def Con from 2.41771e-005 to 2.41785e-005
Heightened Def Con from 2.41788e-005 to 2.41823e-005
Heightened Def Con from 2.41889e-005 to 2.41893e-005
Heightened Def Con from 2.41895e-005 to 2.4193e-005
Heightened Def Con from 2.41966e-005 to 2.41977e-005
Heightened Def Con from 2.41978e-005 to 2.42013e-005
Heightened Def Con from 2.42061e-005 to 2.42096e-005
Heightened Def Con from 2.4214e-005 to 2.42145e-005
Heightened Def Con from 2.42146e-005 to 2.4215e-005
Heightened Def Con from 2.42151e-005 to 2.42221e-005
Heightened Def Con from 2.42237e-005 to 2.42241e-005
Heightened Def Con from 2.42242e-005 to 2.42303e-005
Heightened Def Con from 2.42318e-005 to 2.42378e-005
Heightened Def Con from 2.42406e-005 to 2.42416e-005
Heightened Def Con from 2.42416e-005 to 2.42419e-005
Heightened Def Con from 2.42419e-005 to 2.42479e-005
Heightened Def Con from 2.42532e-005 to 2.42643e-005
Heightened Def Con from 2.42647e-005 to 2.42707e-005
Heightened Def Con from 2.42759e-005 to 2.42819e-005
Heightened Def Con from 2.42857e-005 to 2.42917e-005
Heightened Def Con from 2.42972e-005 to 2.43062e-005
Heightened Def Con from 2.43077e-005 to 2.43089e-005
Heightened Def Con from 2.43089e-005 to 2.43179e-005
Heightened Def Con from 2.43199e-005 to 2.43234e-005
Heightened Def Con from 2.43294e-005 to 2.43329e-005
Heightened Def Con from 2.43388e-005 to 2.43423e-005
Heightened Def Con from 2.43475e-005 to 2.4348e-005
Heightened Def Con from 2.43482e-005 to 2.43486e-005
Heightened Def Con from 2.43489e-005 to 2.43559e-005
Heightened Def Con from 2.43581e-005 to 2.43642e-005
Heightened Def Con from 2.43655e-005 to 2.43726e-005
Heightened Def Con from 2.43739e-005 to 2.43799e-005
Heightened Def Con from 2.43825e-005 to 2.43885e-005
Heightened Def Con from 2.43928e-005 to 2.44018e-005
Heightened Def Con from 2.44062e-005 to 2.44122e-005
Heightened Def Con from 2.44179e-005 to 2.4419e-005
Heightened Def Con from 2.44191e-005 to 2.44271e-005
Heightened Def Con from 2.44296e-005 to 2.44376e-005
Heightened Def Con from 2.44389e-005 to 2.44469e-005
Heightened Def Con from 2.44481e-005 to 2.44485e-005
Heightened Def Con from 2.44486e-005 to 2.44489e-005
Heightened Def Con from 2.44492e-005 to 2.44495e-005
Heightened Def Con from 2.44496e-005 to 2.44577e-005
Heightened Def Con from 2.44589e-005 to 2.4467e-005
Heightened Def Con from 2.44677e-005 to 2.44747e-005
Heightened Def Con from 2.44771e-005 to 2.44842e-005
Heightened Def Con from 2.44849e-005 to 2.44939e-005
Heightened Def Con from 2.44945e-005 to 2.44955e-005
Heightened Def Con from 2.44955e-005 to 2.44975e-005
Heightened Def Con from 2.44975e-005 to 2.45035e-005
Heightened Def Con from 2.45095e-005 to 2.45185e-005
Heightened Def Con from 2.45206e-005 to 2.45286e-005
Heightened Def Con from 2.45313e-005 to 2.45393e-005
Heightened Def Con from 2.45402e-005 to 2.45437e-005
Heightened Def Con from 2.45479e-005 to 2.45559e-005
Heightened Def Con from 2.45567e-005 to 2.45648e-005
Heightened Def Con from 2.45654e-005 to 2.45735e-005
Heightened Def Con from 2.45743e-005 to 2.45754e-005
Heightened Def Con from 2.45755e-005 to 2.4579e-005
Heightened Def Con from 2.4585e-005 to 2.45862e-005
Heightened Def Con from 2.45863e-005 to 2.45933e-005
Heightened Def Con from 2.45962e-005 to 2.45967e-005
Heightened Def Con from 2.45969e-005 to 2.45979e-005
Heightened Def Con from 2.45979e-005 to 2.46014e-005
Heightened Def Con from 2.46067e-005 to 2.46148e-005
Heightened Def Con from 2.46158e-005 to 2.46218e-005
Heightened Def Con from 2.46231e-005 to 2.46291e-005
Heightened Def Con from 2.46321e-005 to 2.46331e-005
Heightened Def Con from 2.46331e-005 to 2.46411e-005
Heightened Def Con from 2.46769e-005 to 2.46779e-005
Heightened Def Con from 2.46779e-005 to 2.46782e-005
Heightened Def Con from 2.46782e-005 to 2.46817e-005
Heightened Def Con from 2.46879e-005 to 2.4692e-005
Heightened Def Con from 2.46928e-005 to 2.46988e-005
Heightened Def Con from 2.47288e-005 to 2.47348e-005
Heightened Def Con from 2.4742e-005 to 2.4748e-005
Heightened Def Con from 2.47601e-005 to 2.47611e-005
Heightened Def Con from 2.47611e-005 to 2.47681e-005
Heightened Def Con from 2.4779e-005 to 2.47794e-005
Heightened Def Con from 2.47795e-005 to 2.47855e-005
Heightened Def Con from 2.47892e-005 to 2.47952e-005
Heightened Def Con from 2.47973e-005 to 2.48043e-005
Heightened Def Con from 2.48067e-005 to 2.48157e-005
Heightened Def Con from 2.48199e-005 to 2.48259e-005
Heightened Def Con from 2.48329e-005 to 2.48389e-005
Heightened Def Con from 2.48436e-005 to 2.48441e-005
Heightened Def Con from 2.48443e-005 to 2.48447e-005
Heightened Def Con from 2.48448e-005 to 2.48508e-005
Heightened Def Con from 2.48558e-005 to 2.48648e-005
Heightened Def Con from 2.48677e-005 to 2.48737e-005
Heightened Def Con from 2.48789e-005 to 2.48824e-005
Heightened Def Con from 2.48885e-005 to 2.4892e-005
Heightened Def Con from 2.48964e-005 to 2.48978e-005
Heightened Def Con from 2.48979e-005 to 2.48982e-005
Heightened Def Con from 2.48982e-005 to 2.49042e-005
Heightened Def Con from 2.49074e-005 to 2.49125e-005
Heightened Def Con from 2.4913e-005 to 2.4919e-005
Heightened Def Con from 2.49212e-005 to 2.49272e-005
Heightened Def Con from 2.49307e-005 to 2.49318e-005
Heightened Def Con from 2.49319e-005 to 2.49379e-005
Heightened Def Con from 2.49435e-005 to 2.49515e-005
Heightened Def Con from 2.49552e-005 to 2.49612e-005
Heightened Def Con from 2.49651e-005 to 2.49662e-005
Heightened Def Con from 2.49663e-005 to 2.49733e-005
Heightened Def Con from 2.49757e-005 to 2.49827e-005
Heightened Def Con from 2.49837e-005 to 2.49872e-005
Heightened Def Con from 2.49911e-005 to 2.49992e-005
Heightened Def Con from 2.50001e-005 to 2.50005e-005
Heightened Def Con from 2.50005e-005 to 2.50009e-005
Heightened Def Con from 2.5001e-005 to 2.50091e-005
Heightened Def Con from 2.50098e-005 to 2.50179e-005
Heightened Def Con from 2.50185e-005 to 2.50245e-005
Heightened Def Con from 2.5027e-005 to 2.5034e-005
Heightened Def Con from 2.50375e-005 to 2.50435e-005
Heightened Def Con from 2.50474e-005 to 2.50564e-005
Heightened Def Con from 2.50581e-005 to 2.50661e-005
Heightened Def Con from 2.50685e-005 to 2.50745e-005
Heightened Def Con from 2.50778e-005 to 2.50813e-005
Heightened Def Con from 2.50866e-005 to 2.50901e-005
Heightened Def Con from 2.50955e-005 to 2.5099e-005
Heightened Def Con from 2.51033e-005 to 2.51037e-005
Heightened Def Con from 2.51038e-005 to 2.51118e-005
Heightened Def Con from 2.51126e-005 to 2.51207e-005
Heightened Def Con from 2.51214e-005 to 2.51219e-005
Heightened Def Con from 2.51221e-005 to 2.51224e-005
Heightened Def Con from 2.51225e-005 to 2.51296e-005
Heightened Def Con from 2.51309e-005 to 2.51312e-005
Heightened Def Con from 2.51314e-005 to 2.51385e-005
Heightened Def Con from 2.51396e-005 to 2.51406e-005
Heightened Def Con from 2.51406e-005 to 2.51441e-005
Heightened Def Con from 2.51771e-005 to 2.51774e-005
Heightened Def Con from 2.51774e-005 to 2.51855e-005
Heightened Def Con from 2.51868e-005 to 2.51908e-005
Heightened Def Con from 2.51908e-005 to 2.51968e-005
Heightened Def Con from 2.52116e-005 to 2.52176e-005
Heightened Def Con from 2.52278e-005 to 2.52348e-005
Heightened Def Con from 2.52447e-005 to 2.52507e-005
Heightened Def Con from 2.52567e-005 to 2.52627e-005
Heightened Def Con from 2.52666e-005 to 2.52746e-005
Heightened Def Con from 2.52763e-005 to 2.52775e-005
Heightened Def Con from 2.52776e-005 to 2.52836e-005
Heightened Def Con from 2.52884e-005 to 2.52975e-005
Heightened Def Con from 2.52988e-005 to 2.53078e-005
Heightened Def Con from 2.53086e-005 to 2.53156e-005
Heightened Def Con from 2.53176e-005 to 2.53246e-005
Heightened Def Con from 2.53276e-005 to 2.53286e-005
Heightened Def Con from 2.53286e-005 to 2.53293e-005
Heightened Def Con from 2.53293e-005 to 2.53303e-005
Heightened Def Con from 2.53303e-005 to 2.53305e-005
Heightened Def Con from 2.53305e-005 to 2.53385e-005
Heightened Def Con from 2.53426e-005 to 2.53486e-005
Heightened Def Con from 2.535e-005 to 2.5356e-005
Heightened Def Con from 2.53573e-005 to 2.53644e-005
Heightened Def Con from 2.53655e-005 to 2.53658e-005
Heightened Def Con from 2.5366e-005 to 2.53721e-005
Heightened Def Con from 2.53735e-005 to 2.5376e-005
Heightened Def Con from 2.53763e-005 to 2.53843e-005
Heightened Def Con from 2.5388e-005 to 2.53891e-005
Heightened Def Con from 2.53892e-005 to 2.53962e-005
Heightened Def Con from 2.53997e-005 to 2.54057e-005
Heightened Def Con from 2.54084e-005 to 2.54096e-005
Heightened Def Con from 2.54096e-005 to 2.54176e-005
Heightened Def Con from 2.54187e-005 to 2.54259e-005
Heightened Def Con from 2.54267e-005 to 2.54337e-005
Heightened Def Con from 2.54355e-005 to 2.54425e-005
Heightened Def Con from 2.54437e-005 to 2.54517e-005
Heightened Def Con from 2.54549e-005 to 2.54609e-005
Heightened Def Con from 2.54653e-005 to 2.54713e-005
Heightened Def Con from 2.54769e-005 to 2.54859e-005
Heightened Def Con from 2.54884e-005 to 2.54984e-005
Heightened Def Con from 2.54994e-005 to 2.55029e-005
Heightened Def Con from 2.55079e-005 to 2.5517e-005
Heightened Def Con from 2.55177e-005 to 2.55212e-005
Heightened Def Con from 2.55261e-005 to 2.55296e-005
Heightened Def Con from 2.55351e-005 to 2.55411e-005
Heightened Def Con from 2.55435e-005 to 2.55495e-005
Heightened Def Con from 2.55511e-005 to 2.55583e-005
Heightened Def Con from 2.55592e-005 to 2.55673e-005
Heightened Def Con from 2.55681e-005 to 2.55752e-005
Heightened Def Con from 2.55758e-005 to 2.55772e-005
Heightened Def Con from 2.55773e-005 to 2.55833e-005
Heightened Def Con from 2.55875e-005 to 2.55935e-005
Heightened Def Con from 2.55975e-005 to 2.55979e-005
Heightened Def Con from 2.55981e-005 to 2.55986e-005
Heightened Def Con from 2.55987e-005 to 2.56078e-005
Heightened Def Con from 2.56084e-005 to 2.56094e-005
Heightened Def Con from 2.56094e-005 to 2.56101e-005
Heightened Def Con from 2.56101e-005 to 2.56111e-005
Heightened Def Con from 2.56111e-005 to 2.56113e-005
Heightened Def Con from 2.56113e-005 to 2.56173e-005
Heightened Def Con from 2.56243e-005 to 2.56278e-005
Heightened Def Con from 2.56311e-005 to 2.56381e-005
Heightened Def Con from 2.56396e-005 to 2.56467e-005
Heightened Def Con from 2.56479e-005 to 2.56483e-005
Heightened Def Con from 2.56484e-005 to 2.56565e-005
Heightened Def Con from 2.56572e-005 to 2.56652e-005
Heightened Def Con from 2.56664e-005 to 2.56734e-005
Heightened Def Con from 2.56766e-005 to 2.56846e-005
Heightened Def Con from 2.56871e-005 to 2.56941e-005
Heightened Def Con from 2.56978e-005 to 2.57048e-005
Heightened Def Con from 2.57078e-005 to 2.5717e-005
Heightened Def Con from 2.57182e-005 to 2.57252e-005
Heightened Def Con from 2.5728e-005 to 2.57291e-005
Heightened Def Con from 2.57293e-005 to 2.57328e-005
Heightened Def Con from 2.5741e-005 to 2.57445e-005
Heightened Def Con from 2.57506e-005 to 2.57541e-005
Heightened Def Con from 2.57577e-005 to 2.57587e-005
Heightened Def Con from 2.57587e-005 to 2.57622e-005
Heightened Def Con from 2.57623e-005 to 2.57658e-005
Heightened Def Con from 2.57726e-005 to 2.57761e-005
Heightened Def Con from 2.57786e-005 to 2.57846e-005
Heightened Def Con from 2.57858e-005 to 2.57862e-005
Heightened Def Con from 2.57863e-005 to 2.57934e-005
Heightened Def Con from 2.57948e-005 to 2.58008e-005
Heightened Def Con from 2.58024e-005 to 2.58084e-005
Heightened Def Con from 2.5812e-005 to 2.5823e-005
Heightened Def Con from 2.58246e-005 to 2.58306e-005
Heightened Def Con from 2.58369e-005 to 2.58379e-005
Heightened Def Con from 2.58379e-005 to 2.58414e-005
Heightened Def Con from 2.58778e-005 to 2.58783e-005
Heightened Def Con from 2.58785e-005 to 2.58788e-005
Heightened Def Con from 2.58788e-005 to 2.58858e-005
Heightened Def Con from 2.58878e-005 to 2.58913e-005
Heightened Def Con from 2.58914e-005 to 2.58918e-005
Heightened Def Con from 2.58919e-005 to 2.5899e-005
Heightened Def Con from 2.5899e-005 to 2.5901e-005
Heightened Def Con from 2.59011e-005 to 2.59021e-005
Heightened Def Con from 2.59021e-005 to 2.59081e-005
Heightened Def Con from 2.59091e-005 to 2.59101e-005
Heightened Def Con from 2.59101e-005 to 2.59191e-005
Heightened Def Con from 2.5927e-005 to 2.5933e-005
Heightened Def Con from 2.59434e-005 to 2.59444e-005
Heightened Def Con from 2.59444e-005 to 2.59464e-005
Heightened Def Con from 2.59464e-005 to 2.59534e-005
Heightened Def Con from 2.59612e-005 to 2.59672e-005
Heightened Def Con from 2.59751e-005 to 2.59811e-005
Heightened Def Con from 2.59884e-005 to 2.59944e-005
Heightened Def Con from 2.59989e-005 to 2.60049e-005
Heightened Def Con from 2.60082e-005 to 2.60092e-005
Heightened Def Con from 2.60092e-005 to 2.60098e-005
Heightened Def Con from 2.60098e-005 to 2.60108e-005
Heightened Def Con from 2.60108e-005 to 2.60143e-005
Heightened Def Con from 2.60289e-005 to 2.60324e-005
Heightened Def Con from 2.6038e-005 to 2.60415e-005
Heightened Def Con from 2.60442e-005 to 2.60503e-005
Heightened Def Con from 2.60511e-005 to 2.60572e-005
Heightened Def Con from 2.60578e-005 to 2.60658e-005
Heightened Def Con from 2.60692e-005 to 2.60752e-005
Heightened Def Con from 2.60838e-005 to 2.60898e-005
Heightened Def Con from 2.60956e-005 to 2.61016e-005
Heightened Def Con from 2.61056e-005 to 2.61116e-005
Heightened Def Con from 2.61158e-005 to 2.61218e-005
Heightened Def Con from 2.61267e-005 to 2.61278e-005
Heightened Def Con from 2.61278e-005 to 2.61338e-005
Heightened Def Con from 2.61386e-005 to 2.61456e-005
Heightened Def Con from 2.61496e-005 to 2.61507e-005
Heightened Def Con from 2.61509e-005 to 2.61544e-005
Heightened Def Con from 2.61609e-005 to 2.61644e-005
Heightened Def Con from 2.61694e-005 to 2.61699e-005
Heightened Def Con from 2.61701e-005 to 2.61705e-005
Heightened Def Con from 2.61706e-005 to 2.61741e-005
Heightened Def Con from 2.61781e-005 to 2.61816e-005
Heightened Def Con from 2.61861e-005 to 2.61931e-005
Heightened Def Con from 2.61944e-005 to 2.62005e-005
Heightened Def Con from 2.62011e-005 to 2.62082e-005
Heightened Def Con from 2.62089e-005 to 2.62149e-005
Heightened Def Con from 2.62164e-005 to 2.62224e-005
Heightened Def Con from 2.62264e-005 to 2.62324e-005
Heightened Def Con from 2.62358e-005 to 2.62418e-005
Heightened Def Con from 2.62469e-005 to 2.62539e-005
Heightened Def Con from 2.62576e-005 to 2.62666e-005
Heightened Def Con from 2.62678e-005 to 2.62769e-005
Heightened Def Con from 2.62782e-005 to 2.62862e-005
Heightened Def Con from 2.62873e-005 to 2.62964e-005
Heightened Def Con from 2.62969e-005 to 2.62983e-005
Heightened Def Con from 2.62988e-005 to 2.63058e-005
Heightened Def Con from 2.63094e-005 to 2.63129e-005
Heightened Def Con from 2.63188e-005 to 2.63223e-005
Heightened Def Con from 2.63279e-005 to 2.63291e-005
Heightened Def Con from 2.63291e-005 to 2.63361e-005
Heightened Def Con from 2.63382e-005 to 2.63442e-005
Heightened Def Con from 2.63459e-005 to 2.63519e-005
Heightened Def Con from 2.63538e-005 to 2.63608e-005
Heightened Def Con from 2.63612e-005 to 2.63672e-005
Heightened Def Con from 2.63697e-005 to 2.63777e-005
Heightened Def Con from 2.63801e-005 to 2.63861e-005
Heightened Def Con from 2.63911e-005 to 2.64012e-005
Heightened Def Con from 2.64024e-005 to 2.64038e-005
Heightened Def Con from 2.6404e-005 to 2.6413e-005
Heightened Def Con from 2.64148e-005 to 2.64183e-005
Heightened Def Con from 2.64225e-005 to 2.64305e-005
Heightened Def Con from 2.6432e-005 to 2.64382e-005
Heightened Def Con from 2.64395e-005 to 2.64406e-005
Heightened Def Con from 2.64409e-005 to 2.64469e-005
Heightened Def Con from 2.64509e-005 to 2.64579e-005
Heightened Def Con from 2.64604e-005 to 2.64685e-005
Heightened Def Con from 2.64691e-005 to 2.64752e-005
Heightened Def Con from 2.64763e-005 to 2.64777e-005
Heightened Def Con from 2.64779e-005 to 2.64784e-005
Heightened Def Con from 2.64785e-005 to 2.64875e-005
Heightened Def Con from 2.64888e-005 to 2.64948e-005
Heightened Def Con from 2.6498e-005 to 2.64985e-005
Heightened Def Con from 2.64987e-005 to 2.6499e-005
Heightened Def Con from 2.64991e-005 to 2.65051e-005
Heightened Def Con from 2.65081e-005 to 2.65092e-005
Heightened Def Con from 2.65093e-005 to 2.65184e-005
Heightened Def Con from 2.65197e-005 to 2.65287e-005
Heightened Def Con from 2.65301e-005 to 2.65361e-005
Heightened Def Con from 2.65401e-005 to 2.65472e-005
Heightened Def Con from 2.65482e-005 to 2.65492e-005
Heightened Def Con from 2.65492e-005 to 2.65527e-005
Heightened Def Con from 2.65828e-005 to 2.65833e-005
Heightened Def Con from 2.65833e-005 to 2.65873e-005
Heightened Def Con from 2.65919e-005 to 2.65922e-005
Heightened Def Con from 2.65922e-005 to 2.65983e-005
Heightened Def Con from 2.65995e-005 to 2.65999e-005
Heightened Def Con from 2.66e-005 to 2.6601e-005
Heightened Def Con from 2.6601e-005 to 2.66012e-005
Heightened Def Con from 2.66012e-005 to 2.66113e-005
Heightened Def Con from 2.66114e-005 to 2.66184e-005
Heightened Def Con from 2.6635e-005 to 2.6636e-005
Heightened Def Con from 2.6636e-005 to 2.6643e-005
Heightened Def Con from 2.66506e-005 to 2.66566e-005
